order_id,order_date,customer_id,product_name,category,price,quantity,return_flag,brand
328,2025-05-14,C1948,tea tree oil toner_,toners.,15.81,1,no,Eucerin 
329,2025-05-13,C1963,vitamin c serum,serums-,24.65,1,no,EUCERIN
330,2025-05-14,C1804,exfoliating scrub ,exfoliators ,27.34,4, n ,
331,2025-03-18,C1061,hydrating facial cleanser ,cleansers  ,34.84,2,no,
332,2024-12-06,C1710,charcoal face mask_,masks ,22.86,1,,CERAVE
333,2025-03-08,C1365,charcoal face mask  ,masks.,26.66,1,no,RHODE
334,2025-04-21,C1824,tea tree oil toner  ,toners_,29.92,2,yes,Drunk Elephant.
335,2025-05-09,C1516,retinol night cream-,moisturizers_,18.77,3,no,cetaphil
336,2025-02-26,C1726,hydrating facial cleanser_,cleansers-,19.45,1,no,La_Roche-Posay
337,2025-03-24,C1002,charcoal face mask_,masks ,39.21,2,,drunk elephant
338,2024-12-24,C1780,charcoal face mask-,masks ,19.29,4,no,The_Ordinary
339,2025-01-23,C1356,retinol night cream ,moisturizers,27.03,1,no,Neutrogena 
340,2025-01-15,C1951,hyaluronic acid-,serums_,9.84,2,no,cetaphil
341,2025-03-24,C1737,hydrating facial cleanser  ,cleansers ,18.87,1,yes,Glow_Recipe
342,2025-04-16,C1462,tea tree oil toner_,toners-,21.12,4,yes,eucerin
343,2025-05-02,C1123,exfoliating scrub_,exfoliators.,31.59,3,no,the ordinary
344,2025-03-12,C1250,daily sunscreen spf 50_,sun protection-,45.1,3,yes,The Ordinary 
345,2024-12-30,C1687,hyaluronic acid.,serums.,24.67,2, n ,
346,2025-05-11,C1972,tea tree oil toner.,toners_,42.95,1,no,La Roche-Posay 
347,2025-01-27,C1114,retinol night cream_,moisturizers  ,24.84,4,no,Rhode-
348,2025-05-26,C1039,exfoliating scrub ,exfoliators.,,2,no,The_Ordinary
349,2025-05-28,C1215,tea tree oil toner  ,toners.,31.82,1,no,Drunk_Elephant
350,2025-01-15,C1091,daily sunscreen spf 50_,sun protection  ,43.47,3,no,paula's choice
351,2024-12-15,C1355,hyaluronic acid ,serums,33.2,1, n ,Cetaphil 
352,2024-12-18,C1699,hydrating facial cleanser,cleansers-,30.07,3,no,
353,2025-03-13,C1550,vitamin c serum,serums_,23.33,3,no,cetaphil
354,2025-01-30,C1257,tea tree oil toner-,toners  ,26.47,3,yes,rhode
355,2024-12-04,C1524,hydrating facial cleanser,cleansers  ,25.29,3,no,LA ROCHE-POSAY
356,2025-04-08,C1232,hydrating facial cleanser ,cleansers-,37.78,2,no,Cetaphil 
357,2025-01-30,C1364,eye repair cream-,eye care ,11.4,4,yes,Glow_Recipe
358,2025-03-12,C1466,hydrating facial cleanser,cleansers.,32.46,3,no,
359,2025-01-18,C1411,daily sunscreen spf 50-,sun protection  ,27.49,4,no,Paula's_Choice
360,2025-04-13,C1036,makeup remover balm-,makeup removers.,40.77,4,no,The Ordinary 
361,2025-05-04,C1523,,toners.,20.54,3,no,Glow Recipe.
362,2024-12-30,C1885,daily sunscreen spf 50_,sun protection  ,26.94,2,no,Glow Recipe 
363,2025-02-02,C1269,eye repair cream-,eye care_,36.95,3,no,
364,2024-12-06,C1715,,serums.,9.77,4,no,CETAPHIL
365,2025-02-08,C1028,tea tree oil toner.,,19.41,1,no,eucerin
366,2025-03-24,C1878,exfoliating scrub  ,exfoliators ,28.77,3,no,paula's choice
367,2025-02-01,C1481,eye repair cream  ,eye care_,40.66,2,yes,Cetaphil 
368,2025-05-04,C1515,retinol night cream  ,moisturizers.,24.34,2,no,NEUTROGENA
369,2024-12-12,C1796,tea tree oil toner ,toners-,10.52,3,no,Glow Recipe 
370,2025-05-28,C1799,makeup remover balm-,makeup removers_,3.01,1,no,Rhode 
371,2025-05-25,C1706,charcoal face mask,masks_,27.44,2,no,paula's choice
372,2025-05-23,C1439,charcoal face mask,masks,19.36,1, n ,
373,2024-12-27,C1083,makeup remover balm ,makeup removers ,31.5,4,no,Drunk_Elephant
374,2024-12-10,C1452,hyaluronic acid  ,serums_,24.01,2,no,Eucerin_
375,2025-01-06,C1161,hydrating facial cleanser-,cleansers ,24.54,4,no,Cetaphil
376,2025-01-28,C1792,tea tree oil toner  ,toners.,27.43,1,no,
377,2025-03-19,C1583,hyaluronic acid_,serums,,4,no,PAULA'S CHOICE
378,2025-01-07,C1656,hydrating facial cleanser,cleansers-,,4,no,Neutrogena 
379,2025-03-23,C1959,eye repair cream.,eye care-,41.27,3,no,
380,2025-03-23,C1827,retinol night cream  ,moisturizers  ,0.19,4,yes,drunk elephant
381,2025-01-05,C1677,retinol night cream ,moisturizers_,41.38,4,no,rhode
382,2025-02-12,C1830,hydrating facial cleanser,cleansers.,40.01,4,no,the ordinary
383,2025-05-27,C1394,eye repair cream ,eye care ,11.74,2,no,Neutrogena-
384,2025-03-06,C1071,retinol night cream,moisturizers  ,36.55,4,no,CeraVe 
385,2025-03-11,C1606,hydrating facial cleanser ,cleansers ,44.63,2,no,Rhode
386,2025-04-26,C1300,hydrating facial cleanser ,cleansers  ,,2,no,rhode
387,2025-03-26,C1400,hydrating facial cleanser ,cleansers_,27.58,3,no,
388,2025-03-30,C1671,charcoal face mask.,masks_,29.69,4,,CeraVe-
389,2025-01-22,C1713,daily sunscreen spf 50 ,sun protection  ,24.86,4,no,LA ROCHE-POSAY
390,2024-12-17,C1864,makeup remover balm_,makeup removers  ,21.17,4,yes,Paula's_Choice
391,2025-01-09,C1588,tea tree oil toner,toners.,16.24,1,yes,
392,2025-02-27,C1102,exfoliating scrub  ,exfoliators-,25.38,4,no,
393,2025-01-08,C1142,makeup remover balm-,makeup removers ,26.95,2,no,Rhode-
394,2025-04-08,C1427,tea tree oil toner,toners_,14.37,2,yes,CERAVE
395,2025-03-15,C1008,eye repair cream ,eye care.,27.76,3,no,Cetaphil
396,2024-12-06,C1222,exfoliating scrub,exfoliators_,17.01,2,no,Drunk_Elephant
397,2025-05-04,C1859,charcoal face mask_,masks,43.12,4, n ,PAULA'S CHOICE
398,2025-05-03,C1110,makeup remover balm ,makeup removers-,28.58,2,no,Glow Recipe 
399,2025-02-08,C1894,hydrating facial cleanser ,cleansers ,26.15,2,no,
400,2025-03-19,C1699,tea tree oil toner ,toners  ,34.5,3,yes,La_Roche-Posay
401,2025-04-27,C1523,makeup remover balm.,makeup removers.,21.3,2,no,Eucerin 
402,2025-01-07,C1242,daily sunscreen spf 50.,sun protection_,27.05,1,no,
403,2025-01-27,C1287,tea tree oil toner.,toners ,14.68,3,no,The_Ordinary
404,2025-05-31,C1965,hyaluronic acid  ,serums ,,3,no,Cetaphil 
405,2025-02-08,C1058,eye repair cream.,eye care ,15.67,4,no,The_Ordinary
406,2025-05-02,C1754,hyaluronic acid-,serums_,32.53,3,yes,
407,2025-01-28,C1902,tea tree oil toner  ,toners  ,19.98,3,no,CeraVe 
408,2024-12-13,C1724,exfoliating scrub ,exfoliators ,27.12,4,no,Eucerin 
409,2025-02-04,C1731,makeup remover balm  ,makeup removers,34.33,4,no,Neutrogena 
410,2025-04-19,C1955,hydrating facial cleanser,cleansers-,33.73,4,no,Drunk_Elephant
411,2025-01-05,C1739,vitamin c serum,serums ,9.38,1,no,Drunk_Elephant
412,2025-01-25,C1931,,masks  ,45.02,2,no,Cetaphil
413,2025-04-27,C1636,hydrating facial cleanser,cleansers_,8.67,3,no,Eucerin
414,2025-02-18,C1529,makeup remover balm  ,makeup removers  ,19.27,4,no,THE ORDINARY
415,2025-04-20,C1099,retinol night cream_,moisturizers ,38.77,3,no,
416,2025-02-17,C1297,exfoliating scrub.,exfoliators-,32.77,4,no,Glow Recipe 
417,2025-04-08,C1501,hyaluronic acid  ,serums ,28.24,1,no,Paula's Choice 
418,2025-05-17,C1013,hydrating facial cleanser,cleansers-,22.09,4,no,Glow Recipe 
419,2025-01-15,C1144,hydrating facial cleanser  ,cleansers ,2.66,2,yes,Paula's Choice 
420,2025-04-20,C1027,exfoliating scrub_,exfoliators,27.35,3,no,
421,2024-12-27,C1459,charcoal face mask-,masks.,,3,no,LA ROCHE-POSAY
422,2025-01-12,C1918,makeup remover balm_,makeup removers  ,,4,no,Neutrogena-
423,2025-05-18,C1591,hyaluronic acid_,serums ,9.44,3,no,PAULA'S CHOICE
424,2025-01-30,C1843,retinol night cream.,moisturizers ,22.28,2,no,Paula's Choice 
425,2025-04-09,C1971,makeup remover balm.,makeup removers-,22.41,4,no,Glow Recipe 
426,2025-02-14,C1885,retinol night cream_,moisturizers  ,37.34,1,no,glow recipe
427,2025-04-26,C1631,retinol night cream.,moisturizers_,33.47,1,no,
428,2025-01-05,C1366,exfoliating scrub,exfoliators  ,37.23,4,no,RHODE
429,2025-01-14,C1333,exfoliating scrub_,exfoliators-,21.97,1,yes,Cetaphil
430,2024-12-18,C1292,retinol night cream_,moisturizers.,28.8,2,no,Rhode 
431,2025-03-23,C1160,vitamin c serum-,serums  ,23.69,1,yes,CETAPHIL
432,2025-06-03,C1011,exfoliating scrub,exfoliators,,1,no,CeraVe 
433,2024-12-26,C1183,daily sunscreen spf 50,sun protection ,26.39,1,no,Eucerin-
434,2024-12-25,C1918,makeup remover balm-,makeup removers,,3,no,CeraVe 
435,2025-05-29,C1307,charcoal face mask.,masks-,,4,no,glow recipe
436,2025-05-08,C1891,makeup remover balm ,makeup removers_,29.03,4, n ,Rhode
437,2025-04-12,C1494,daily sunscreen spf 50.,sun protection.,27.77,4,no,
438,2024-12-04,C1192,eye repair cream.,eye care-,18.49,2,no,LA ROCHE-POSAY
439,2025-03-17,C1302,tea tree oil toner_,toners_,24.69,1,no,Paula's Choice 
440,2025-02-12,C1986,eye repair cream.,eye care_,45.03,4,no,Rhode-
441,2025-01-20,C1286,eye repair cream  ,eye care_,26.98,1,no,Eucerin 
442,2025-03-01,C1303,hyaluronic acid-,serums.,29.49,4,no,CETAPHIL
443,2025-02-01,C1703,tea tree oil toner_,toners ,17.28,4,no,Paula's Choice 
444,2025-01-10,C1160,exfoliating scrub,exfoliators_,27.97,2,no,CeraVe
445,2025-03-29,C1158,makeup remover balm,makeup removers  ,35.05,1,yes,Glow Recipe.
446,2025-03-14,C1609,daily sunscreen spf 50  ,sun protection,22.48,1,no,Paula's Choice_
447,2025-04-29,C1481,tea tree oil toner ,toners  ,8.15,2,no,
448,2025-02-10,C1278,eye repair cream-,eye care,15.66,2,no,glow recipe
449,2025-01-19,C1454,,makeup removers  ,37.9,4,no,cetaphil
450,2024-12-06,C1064,makeup remover balm_,makeup removers  ,22.39,1,no,cetaphil
451,2025-03-13,C1604,exfoliating scrub ,exfoliators  ,12.22,1,no,eucerin
452,2025-04-12,C1735,eye repair cream.,eye care-,8.56,1,no,THE ORDINARY
453,2025-02-02,C1967,makeup remover balm_,makeup removers_,12.07,2,no,
454,2025-06-01,C1961,tea tree oil toner  ,toners_,18.99,2,no,Cetaphil 
455,2025-05-29,C1449,tea tree oil toner,toners.,2.51,2, n ,the ordinary
456,2025-05-31,C1220,vitamin c serum.,serums.,18.17,2, y ,The Ordinary.
457,2025-02-10,C1974,exfoliating scrub-,exfoliators,13.43,2,no,Glow Recipe.
458,2024-12-14,C1042,daily sunscreen spf 50,sun protection  ,9.67,4,no,Neutrogena
459,2025-01-29,C1426,vitamin c serum  ,serums ,31.8,2,no,
460,2025-01-27,C1618,eye repair cream-,eye care ,30.75,1,no,NEUTROGENA
461,2024-12-10,C1323,eye repair cream-,eye care,22.47,3,no,drunk elephant
462,2025-03-12,C1786,eye repair cream-,eye care,28.92,1,no,CeraVe 
463,2024-12-16,C1493,retinol night cream_,moisturizers,24.66,4,no,CeraVe 
464,2025-01-24,C1155,hyaluronic acid-,serums,15.5,3, y ,the ordinary
465,2025-01-18,C1001,exfoliating scrub_,exfoliators-,5.88,4,no,Glow Recipe_
466,2025-02-05,C1089,tea tree oil toner_,toners ,28.97,1, n ,La Roche-Posay 
467,2025-06-04,C1038,charcoal face mask_,masks,23.66,3,no,Drunk Elephant_
468,2024-12-17,C1958,retinol night cream ,moisturizers.,23.41,1,no,
469,2024-12-11,C1083,vitamin c serum_,serums-,26.6,2, y ,
470,2025-03-27,C1821,vitamin c serum_,serums ,15.63,4,yes,drunk elephant
471,2025-01-10,C1140,tea tree oil toner_,toners,19.21,2,no,The_Ordinary
472,2025-05-17,C1276,hyaluronic acid-,serums_,25.64,3,no,paula's choice
473,2024-12-14,C1983,eye repair cream  ,eye care-,22.16,1,no,Paula's_Choice
474,2025-01-25,C1681,hyaluronic acid.,serums,29.01,2,no,La_Roche-Posay
475,2025-05-05,C1579,tea tree oil toner_,toners  ,22.25,2,no,Neutrogena 
476,2025-04-08,C1611,charcoal face mask,masks.,32.51,2,no,CeraVe
477,2025-04-23,C1969,hydrating facial cleanser  ,cleansers-,43.2,2,no,CeraVe
478,2025-04-02,C1580,hyaluronic acid.,serums,16.72,1,no,Glow Recipe_
479,2024-12-05,C1660,tea tree oil toner,toners ,30.24,2,no,Paula's_Choice
480,2025-05-10,C1804,charcoal face mask  ,masks-,17.65,1,no,Eucerin
481,2025-03-21,C1968,hyaluronic acid,serums_,37.25,4,no,NEUTROGENA
482,2025-04-29,C1440,exfoliating scrub  ,exfoliators.,41.23,2,no,cetaphil
483,2024-12-25,C1657,retinol night cream ,moisturizers-,28.14,3,no,cerave
484,2025-04-29,C1636,vitamin c serum  ,serums ,24.98,3,no,CeraVe 
485,2025-01-27,C1301,eye repair cream-,eye care ,34.76,3,no,PAULA'S CHOICE
486,2025-05-17,C1101,tea tree oil toner,toners  ,36.04,3,no,Rhode 
487,2025-03-26,C1740,daily sunscreen spf 50  ,sun protection.,8.77,2,no,
488,2025-04-12,C1072,retinol night cream  ,moisturizers-,30.63,1,no,
489,2025-03-12,C1780,makeup remover balm-,makeup removers ,13.99,1,no,LA ROCHE-POSAY
490,2025-04-27,C1955,exfoliating scrub.,exfoliators.,17.89,1,no,LA ROCHE-POSAY
491,2025-04-08,C1711,exfoliating scrub  ,exfoliators,,1,no,Rhode
492,2025-05-19,C1811,,cleansers ,32.01,2,no,Glow Recipe
493,2025-05-08,C1171,hyaluronic acid  ,serums ,13.27,2,yes,Paula's_Choice
494,2025-02-17,C1802,daily sunscreen spf 50,sun protection  ,12.67,2,no,NEUTROGENA
495,2025-05-05,C1441,vitamin c serum,serums-,22.4,4,no,Rhode 
496,2025-01-03,C1476,,eye care,42.27,4, n ,EUCERIN
497,2024-12-22,C1669,vitamin c serum_,,15.09,4,no,drunk elephant
498,2024-12-11,C1011,exfoliating scrub,exfoliators-,31.29,1,no,PAULA'S CHOICE
499,2025-01-28,C1541,retinol night cream  ,moisturizers,38.14,4,no,drunk elephant
500,2025-02-02,C1626,eye repair cream ,eye care  ,12.85,1,no,
501,2024-12-24,C1083,hydrating facial cleanser_,cleansers  ,25.73,1,no,RHODE
502,2025-05-30,C1455,vitamin c serum-,serums_,32.8,2,no,Neutrogena
503,2024-12-29,C1499,retinol night cream ,moisturizers,19.73,4,no,glow recipe
504,2025-01-19,C1803,exfoliating scrub ,exfoliators ,28.62,2,yes,
505,2025-02-10,C1769,charcoal face mask  ,masks_,14.29,2,no,
506,2025-01-20,C1448,daily sunscreen spf 50 ,sun protection_,16.1,3,no,EUCERIN
507,2025-05-08,C1465,hydrating facial cleanser ,cleansers-,16.52,3, n ,la roche-posay
508,2025-03-19,C1405,retinol night cream_,moisturizers,8.99,3,no,The Ordinary 
509,2025-04-23,C1011,charcoal face mask-,masks.,27.51,1,no,
510,2025-04-11,C1677,retinol night cream,moisturizers_,24.98,3,no,cetaphil
511,2025-02-21,C1461,hydrating facial cleanser-,cleansers_,20.61,4,no,Drunk_Elephant
512,2025-02-05,C1006,eye repair cream  ,eye care-,36.66,2,no,The_Ordinary
513,2025-04-04,C1858,daily sunscreen spf 50,sun protection.,19.93,1,yes,Neutrogena
514,2025-05-24,C1205,vitamin c serum_,serums.,22.64,2,no,
515,2025-04-26,C1252,retinol night cream.,moisturizers  ,25.51,1,no,
516,2025-01-17,C1094,hyaluronic acid,serums-,26.7,2,no,THE ORDINARY
517,2025-04-21,C1435,vitamin c serum,serums,49.65,2,no,Glow Recipe.
518,2024-12-15,C1901,exfoliating scrub_,exfoliators_,22.0,3, n ,Glow_Recipe
519,2025-05-03,C1963,vitamin c serum  ,serums.,21.28,4,no,La Roche-Posay 
520,2025-01-13,C1172,exfoliating scrub-,exfoliators.,15.08,1,no,
521,2025-03-07,C1542,retinol night cream-,moisturizers-,30.08,4,no,Drunk Elephant.
522,2024-12-25,C1988,vitamin c serum.,serums ,25.54,2,no,CeraVe
523,2025-03-16,C1129,,moisturizers  ,27.83,1,yes,RHODE
524,2024-12-10,C1286,hyaluronic acid,serums-,17.07,4,no,La_Roche-Posay
525,2024-12-16,C1926,hydrating facial cleanser_,cleansers  ,18.11,3,no,
526,2025-03-06,C1982,eye repair cream  ,eye care.,24.37,4,no,CeraVe.
527,2024-12-11,C1493,makeup remover balm  ,makeup removers,19.36,1,no,the ordinary
528,2025-02-22,C1399,eye repair cream,eye care-,20.89,3,no,drunk elephant
529,2025-04-07,C1100,retinol night cream_,moisturizers-,,3,no,rhode
530,2025-04-17,C1220,daily sunscreen spf 50  ,sun protection_,17.71,3,no,CERAVE
531,2024-12-11,C1484,hyaluronic acid  ,,30.0,3,no,Glow Recipe 
532,2025-05-08,C1767,eye repair cream,eye care ,47.89,4,no,Drunk Elephant 
533,2025-04-28,C1454,hydrating facial cleanser.,cleansers,19.93,4,no,cetaphil
534,2024-12-31,C1644,daily sunscreen spf 50,sun protection ,13.29,1,no,
535,2025-05-09,C1741,,cleansers  ,24.7,3,no,
536,2025-06-03,C1470,makeup remover balm-,makeup removers  ,23.26,3,no,Drunk Elephant.
537,2025-04-12,C1985,charcoal face mask,masks_,26.09,1,no,Drunk Elephant 
538,2024-12-19,C1692,charcoal face mask,masks-,13.81,2,no,
539,2025-04-25,C1916,exfoliating scrub-,exfoliators  ,15.06,4,no,
540,2025-03-19,C1628,hyaluronic acid,serums ,24.69,4,no,
541,2025-03-17,C1593,retinol night cream ,moisturizers-,13.07,4,no,La Roche-Posay
542,2025-05-04,C1732,hyaluronic acid-,serums.,24.6,4,no,cerave
543,2025-04-23,C1624,daily sunscreen spf 50  ,sun protection  ,16.25,1, n ,Eucerin 
544,2025-05-10,C1119,vitamin c serum,serums  ,2.24,1,no,La Roche-Posay 
545,2025-03-05,C1096,daily sunscreen spf 50.,sun protection ,,4,yes,
546,2025-05-17,C1955,makeup remover balm ,makeup removers,13.79,2, n ,rhode
547,2025-02-21,C1954,hydrating facial cleanser,cleansers ,30.88,3,no,
548,2025-04-25,C1078,retinol night cream_,moisturizers_,30.09,2,no,CeraVe 
549,2025-05-15,C1415,retinol night cream ,moisturizers  ,23.76,1,no,
550,2024-12-29,C1100,exfoliating scrub,exfoliators,34.76,4,no,CeraVe
551,2025-05-15,C1663,eye repair cream  ,eye care-,32.93,3,yes,
552,2025-01-12,C1276,exfoliating scrub ,exfoliators ,37.28,1, n ,Eucerin 
553,2025-01-24,C1398,charcoal face mask_,masks_,17.31,4,no,Neutrogena 
554,2025-05-15,C1539,makeup remover balm-,makeup removers,2.28,3,no,Rhode-
555,2025-04-29,C1351,makeup remover balm ,,14.23,1,no,Eucerin
556,2025-02-15,C1549,eye repair cream  ,eye care.,7.21,4,no,
557,2025-02-09,C1767,charcoal face mask_,masks.,25.3,1,no,glow recipe
558,2025-04-21,C1961,hyaluronic acid,serums.,16.52,4,no,Paula's Choice 
559,2025-05-24,C1377,charcoal face mask ,masks ,16.39,1,no,cetaphil
560,2025-01-26,C1369,hydrating facial cleanser ,cleansers_,16.2,3,yes,Paula's Choice 
561,2025-02-14,C1373,vitamin c serum ,serums ,17.19,3, n ,NEUTROGENA
562,2025-02-02,C1350,charcoal face mask,masks  ,21.29,1,no,The Ordinary 
563,2024-12-23,C1782,charcoal face mask ,masks-,48.64,2,no,Glow Recipe 
564,2025-05-14,C1182,hydrating facial cleanser ,,29.21,1, y ,
565,2025-02-28,C1984,charcoal face mask ,masks ,22.61,2,no,La Roche-Posay 
566,2025-05-20,C1413,exfoliating scrub,exfoliators,17.21,2, n ,GLOW RECIPE
567,2025-03-23,C1887,retinol night cream_,moisturizers.,27.11,3,no,Cetaphil 
568,2024-12-16,C1543,eye repair cream_,eye care,30.12,1,no,
569,2025-04-26,C1529,eye repair cream  ,eye care-,32.46,4, y ,CETAPHIL
570,2025-01-09,C1660,charcoal face mask.,masks ,21.4,1,no,Paula's_Choice
571,2025-05-21,C1597,daily sunscreen spf 50 ,sun protection ,12.06,4,no,
572,2025-02-15,C1533,eye repair cream_,eye care,27.34,2,,The Ordinary 
573,2025-02-13,C1462,charcoal face mask ,masks  ,42.3,2,no,GLOW RECIPE
574,2025-05-10,C1606,retinol night cream ,moisturizers.,28.0,4,no,
575,2025-01-02,C1682,retinol night cream  ,moisturizers  ,13.04,4,no,Glow Recipe 
576,2025-06-03,C1695,daily sunscreen spf 50 ,sun protection ,24.6,1,no,
577,2025-04-13,C1806,hydrating facial cleanser,cleansers-,16.41,3,no,DRUNK ELEPHANT
578,2024-12-19,C1127,eye repair cream-,eye care-,27.44,4,no,la roche-posay
579,2025-03-17,C1128,charcoal face mask  ,masks  ,13.07,2,yes,cerave
580,2025-01-23,C1448,hydrating facial cleanser.,cleansers,22.67,4,no,THE ORDINARY
581,2025-04-27,C1490,vitamin c serum-,serums ,16.44,4,no,CeraVe
582,2025-03-12,C1895,retinol night cream.,moisturizers_,18.79,1,no,cetaphil
583,2025-04-16,C1012,eye repair cream  ,eye care ,29.33,2,no,glow recipe
584,2025-02-26,C1597,exfoliating scrub ,exfoliators ,36.87,1,no,PAULA'S CHOICE
585,2024-12-13,C1013,makeup remover balm.,makeup removers  ,27.31,4,no,PAULA'S CHOICE
586,2025-01-24,C1376,charcoal face mask_,masks-,27.36,1, n ,
587,2025-04-25,C1823,daily sunscreen spf 50  ,sun protection  ,36.26,3,no,Rhode
588,2025-06-04,C1131,vitamin c serum  ,serums.,32.84,3,,
589,2025-02-14,C1226,eye repair cream-,eye care-,40.64,2,no,Cetaphil
590,2025-03-26,C1468,eye repair cream ,eye care.,12.5,2,no,
591,2025-01-03,C1515,daily sunscreen spf 50-,sun protection-,20.84,1,no,CERAVE
592,2025-03-07,C1727,vitamin c serum  ,serums  ,13.19,1,no,EUCERIN
593,2025-02-12,C1765,eye repair cream_,eye care ,22.8,4,no,NEUTROGENA
594,2025-05-31,C1593,eye repair cream_,eye care  ,21.83,4,no,
595,2025-04-01,C1877,tea tree oil toner.,toners,21.94,3,no,Neutrogena 
596,2025-04-08,C1108,charcoal face mask_,masks_,25.66,3,yes,Cetaphil 
597,2025-03-01,C1739,tea tree oil toner ,toners ,30.53,3,no,
598,2025-05-06,C1182,eye repair cream,eye care  ,20.06,2,no,Drunk_Elephant
599,2024-12-08,C1762,charcoal face mask.,masks.,18.62,1,no,Glow_Recipe
600,2025-01-01,C1117,eye repair cream_,eye care-,11.89,3,,La_Roche-Posay
601,2025-02-10,C1046,hydrating facial cleanser  ,cleansers_,14.76,4,no,Cetaphil
602,2025-01-01,C1558,vitamin c serum ,serums_,43.54,3,no,Neutrogena 
603,2025-05-23,C1836,retinol night cream_,moisturizers,21.28,1, n ,
604,2025-02-20,C1137,eye repair cream.,eye care-,35.89,1,no,Eucerin
605,2025-02-08,C1914,vitamin c serum.,serums-,26.41,1,no,La Roche-Posay 
606,2025-04-25,C1921,,cleansers.,7.32,2,no,Paula's_Choice
607,2025-02-17,C1355,daily sunscreen spf 50.,sun protection,30.14,2, n ,Neutrogena
608,2025-04-03,C1637,tea tree oil toner  ,toners  ,19.67,2,no,glow recipe
609,2025-05-17,C1611,tea tree oil toner.,toners.,24.72,1,no,
610,2025-02-25,C1685,tea tree oil toner ,toners-,42.72,2,yes,Eucerin 
611,2025-03-13,C1984,hydrating facial cleanser_,cleansers ,15.02,3, y ,Drunk Elephant 
612,2025-02-04,C1407,makeup remover balm_,makeup removers,28.02,4,yes,the ordinary
613,2025-01-15,C1950,hydrating facial cleanser ,cleansers,24.0,4,no,Neutrogena
614,2025-02-08,C1905,daily sunscreen spf 50.,sun protection-,22.96,4,no,Rhode 
615,2025-05-02,C1581,hydrating facial cleanser ,cleansers.,34.14,2,no,NEUTROGENA
616,2025-04-26,C1227,tea tree oil toner_,toners_,16.97,4,no,the ordinary
617,2025-02-03,C1398,retinol night cream.,moisturizers,0.76,3,yes,Glow_Recipe
618,2025-05-09,C1202,hyaluronic acid ,serums  ,33.84,2,no,EUCERIN
619,2024-12-14,C1665,makeup remover balm,makeup removers  ,,3,no,DRUNK ELEPHANT
620,2025-02-19,C1141,charcoal face mask,masks ,30.16,4,no,The Ordinary 
621,2024-12-22,C1304,daily sunscreen spf 50-,sun protection-,32.94,2,no,Eucerin-
622,2024-12-17,C1852,daily sunscreen spf 50  ,sun protection_,12.46,3,no,The_Ordinary
623,2025-05-08,C1628,makeup remover balm  ,makeup removers.,8.85,1,yes,Paula's Choice 
624,2025-04-08,C1326,retinol night cream-,moisturizers,36.65,4,no,
625,2025-05-22,C1353,daily sunscreen spf 50.,sun protection  ,29.7,4,no,EUCERIN
626,2025-03-10,C1680,vitamin c serum_,serums ,44.15,4,no,the ordinary
627,2025-06-04,C1197,charcoal face mask-,masks  ,27.39,2,yes,
628,2025-05-10,C1852,tea tree oil toner.,toners.,39.29,2,no,Eucerin-
629,2025-04-07,C1097,charcoal face mask  ,masks_,29.04,1,no,Drunk Elephant 
630,2024-12-13,C1636,makeup remover balm  ,makeup removers-,16.16,4,no,Eucerin 
631,2025-03-31,C1955,vitamin c serum  ,serums_,16.57,3,no,Paula's Choice 
632,2025-05-06,C1703,daily sunscreen spf 50  ,sun protection_,35.03,3,no,Drunk_Elephant
633,2024-12-17,C1531,exfoliating scrub  ,exfoliators,24.86,4,no,PAULA'S CHOICE
634,2025-01-24,C1877,eye repair cream.,eye care.,39.57,2,no,PAULA'S CHOICE
635,2025-04-01,C1922,tea tree oil toner,toners  ,28.58,4,no,
636,2025-01-26,C1057,hyaluronic acid_,serums,16.63,1,no,Paula's_Choice
637,2025-03-26,C1253,hydrating facial cleanser ,cleansers ,28.67,2,yes,glow recipe
638,2025-05-10,C1096,tea tree oil toner ,toners.,40.88,3, y ,Rhode 
639,2025-03-27,C1600,exfoliating scrub  ,exfoliators ,37.65,3,no,EUCERIN
640,2024-12-21,C1914,hyaluronic acid ,serums_,20.37,3,no,
641,2025-02-04,C1919,retinol night cream ,moisturizers_,11.43,4,no,
642,2025-04-07,C1163,tea tree oil toner-,toners,,4,no,DRUNK ELEPHANT
643,2024-12-15,C1943,hydrating facial cleanser.,cleansers_,15.57,1,no,CeraVe
644,2025-05-20,C1553,hyaluronic acid ,serums  ,13.76,2,no,cerave
645,2025-04-26,C1386,makeup remover balm_,makeup removers.,45.2,2,no,CERAVE
646,2024-12-20,C1625,daily sunscreen spf 50-,sun protection  ,6.7,1, y ,Rhode 
647,2025-03-25,C1519,vitamin c serum.,serums-,25.27,4,no,CETAPHIL
648,2025-03-08,C1687,eye repair cream,eye care ,12.17,1,no,RHODE
649,2024-12-18,C1786,hydrating facial cleanser_,cleansers_,23.0,2, n ,EUCERIN
650,2025-03-21,C1906,hydrating facial cleanser-,cleansers  ,13.37,4,no,PAULA'S CHOICE
651,2025-04-12,C1532,,cleansers,30.21,3,no,EUCERIN
652,2025-01-04,C1259,eye repair cream-,eye care-,25.06,2,no,Neutrogena 
653,2025-05-21,C1352,hyaluronic acid  ,serums  ,16.38,1,no,
654,2025-05-21,C1929,makeup remover balm.,makeup removers_,28.64,4,no,Glow Recipe 
655,2024-12-08,C1476,retinol night cream_,moisturizers  ,19.76,3,no,The Ordinary_
